rating,comment
1,0.002968302766882222
1,"0.00015901621965440474,0.0009010919113749602,0.023428389695748966,0.008745892080992261"
1,"0.009540973179264285,0.0026502703275734125,0.0018551892293013888,0.0032333297996395634"
1,"0.011131135375808333,0.0010071027244778967,0.0015901621965440475,0.0026502703275734125,0.0034983568323969047,0.0003180324393088095"
1,"0.0017491784161984523,0.00015901621965440474"
1,"0.016166648998197815,0.0030743135799851584,0.023428389695748966,0.0001060108131029365,0.0003180324393088095,0.0020142054489557934,0.002597264921021944,0.001961200042404325,0.00037103784586027777,0.0009540973179264285,0.0001060108131029365,0.000212021626205873,0.0016431676030955157,0.0005830594720661507"
1,"0.004717481183080674,0.023428389695748966,0.00037103784586027777,0.011979221880631824,0.001961200042404325,0.0017491784161984523"
1,"0.0036573730520513092,0.009540973179264285,0.0020142054489557934,0.0017491784161984523,0.0005830594720661507,0.007102724477896745,0.008745892080992261,0.00015901621965440474,0.001272129757235238,0.0006890702851690872,0.0010071027244778967,0.011979221880631824,0.0004770486589632142,0.000424043252411746,0.00015901621965440474,0.000212021626205873,0.00015901621965440474"
1,"0.0007950810982720238,0.0007420756917205555,0.0003180324393088095,0.000848086504823492,0.0009010919113749602,0.0001060108131029365,0.0009540973179264285,0.016484681437506626,0.0013781405703381744,0.000212021626205873,0.0006890702851690872,0.0001060108131029365,0.002968302766882222,0.001908194635852857,0.0020142054489557934,0.0001060108131029365,0.0001060108131029365,0.000636064878617619,0.0014311459768896427,0.00015901621965440474"
1,"0.00392240008480865,0.000212021626205873,0.0036573730520513092,0.008745892080992261"
0,"0.0033393406127424996,0.002597264921021944"
1,"0.0032333297996395634,0.011979221880631824,0.00037103784586027777,0.0009540973179264285"
1,"0.002968302766882222,0.0001060108131029365,0.0009540973179264285,0.00026502703275734125,0.00026502703275734125,0.002597264921021944,0.002968302766882222,0.008745892080992261"
1,"0.009540973179264285,0.0026502703275734125"
1,"0.0009540973179264285,0.0026502703275734125,0.001908194635852857,0.00015901621965440474,0.000424043252411746,0.0003180324393088095,0.000212021626205873,0.005618573094455634,0.002756281140676349,0.001696173009646984,0.00026502703275734125"
1,"0.001272129757235238,0.0018551892293013888,0.00037103784586027777,0.00392240008480865"
1,"0.0005300540655146825,0.00026502703275734125,0.023428389695748966,0.005618573094455634,0.002597264921021944"
1,"0.0011131135375808331,0.009540973179264285,0.00026502703275734125,0.001272129757235238,0.0013781405703381744"
1,"0.002703275734124881,0.0010071027244778967"
1,0.011131135375808333
1,0.0007950810982720238
1,"0.009540973179264285,0.0026502703275734125,0.0007420756917205555,0.016166648998197815,0.0034983568323969047,0.020036043676455,0.0001060108131029365,0.008745892080992261"
1,"0.015265557086822855,0.02300434644333722,0.016166648998197815,0.0001060108131029365,0.000636064878617619,0.00015901621965440474,0.00037103784586027777,0.0001060108131029365,0.023428389695748966,0.00037103784586027777,0.0044524541503233326"
1,"0.00392240008480865,0.0009010919113749602,0.001272129757235238,0.011979221880631824,0.0006890702851690872,0.000848086504823492,0.0032333297996395634"
1,"0.00392240008480865,0.0018551892293013888"
1,"0.0032333297996395634,0.002703275734124881"
1,0.011131135375808333
1,"0.011131135375808333,0.016166648998197815,0.00026502703275734125,0.0020142054489557934,0.0018021838227499204,0.0003180324393088095"
1,"0.0012191243506837698,0.0018021838227499204,0.00037103784586027777,0.001060108131029365,0.001272129757235238,0.00392240008480865"
1,"0.009540973179264285,0.0026502703275734125,0.0018551892293013888,0.000212021626205873,0.0012191243506837698,0.00037103784586027777,0.0020142054489557934,0.0018021838227499204"
1,"0.0032333297996395634,0.0033393406127424996,0.00015901621965440474,0.0001060108131029365,0.0001060108131029365,0.00026502703275734125,0.0001060108131029365,0.0018021838227499204,0.00026502703275734125,0.00015901621965440474,0.0005830594720661507,0.00026502703275734125,0.0013781405703381744,0.0003180324393088095,0.0005300540655146825,0.011979221880631824,0.0001060108131029365,0.001272129757235238,0.0028622919537792855,0.0003180324393088095,0.016166648998197815,0.023428389695748966"
1,"0.015265557086822855,0.02300434644333722,0.0034983568323969047,0.001908194635852857,0.0001060108131029365,0.0004770486589632142,0.0001060108131029365,0.0013781405703381744,0.0013251351637867063,0.000212021626205873,0.0006890702851690872,0.023428389695748966"
1,"0.0034983568323969047,0.001908194635852857"
1,"0.009540973179264285,0.0026502703275734125,0.0040814163044630555,0.0012191243506837698,0.016166648998197815,0.001272129757235238,0.023428389695748966,0.0014311459768896427,0.004717481183080674,0.0032333297996395634"
1,"0.0006890702851690872,0.0026502703275734125,0.0036573730520513092,0.015265557086822855,0.0007950810982720238"
1,"0.000848086504823492,0.0001060108131029365,0.00037103784586027777,0.0011131135375808331,0.00026502703275734125,0.0017491784161984523,0.001961200042404325"
1,"0.0034983568323969047,0.001908194635852857,0.00026502703275734125,0.023428389695748966,0.00026502703275734125,0.0007420756917205555,0.0005300540655146825,0.00392240008480865,0.0001060108131029365,0.0001060108131029365,0.001272129757235238,0.011979221880631824,0.0001060108131029365,0.00026502703275734125,0.023428389695748966"
1,"0.000636064878617619,0.00015901621965440474,0.0009540973179264285,0.0018551892293013888,0.0032333297996395634"
1,"0.004717481183080674,0.002597264921021944,0.001961200042404325,0.001484151383441111,0.0007950810982720238,0.0024382487013675396,0.009540973179264285,0.0026502703275734125,0.0005300540655146825,0.0014311459768896427,0.0007950810982720238,0.0024912541079190075,0.0007420756917205555"
1,"0.0033393406127424996,0.009540973179264285,0.0026502703275734125,0.000212021626205873,0.00026502703275734125,0.0007950810982720238,0.0005830594720661507,0.000212021626205873,0.0013781405703381744,0.000424043252411746,0.0001060108131029365,0.0017491784161984523,0.0007950810982720238,0.001961200042404325,0.0014311459768896427,0.000212021626205873,0.000212021626205873,0.00015901621965440474,0.0001060108131029365,0.0004770486589632142,0.000212021626205873,0.000212021626205873,0.000212021626205873,0.00026502703275734125,0.0017491784161984523,0.0001060108131029365,0.00037103784586027777,0.0001060108131029365,0.0005300540655146825,0.00015901621965440474,0.0005830594720661507,0.0001060108131029365,0.0001060108131029365,0.000212021626205873,0.0001060108131029365,0.0012191243506837698,0.00037103784586027777,0.0001060108131029365,0.0001060108131029365,0.0018021838227499204,0.0033393406127424996,0.0007420756917205555,0.0001060108131029365,0.00026502703275734125,0.0001060108131029365,0.0003180324393088095,0.0001060108131029365,0.00015901621965440474,0.005618573094455634"
1,"0.0001060108131029365,0.00037103784586027777,0.0017491784161984523,0.0003180324393088095,0.00015901621965440474,0.0007950810982720238,0.001961200042404325,0.00026502703275734125,0.001908194635852857,0.000424043252411746,0.0005830594720661507,0.0017491784161984523,0.0005830594720661507,0.000212021626205873,0.00015901621965440474,0.00026502703275734125,0.001908194635852857,0.000212021626205873,0.00026502703275734125,0.0004770486589632142,0.0007420756917205555,0.005618573094455634,0.0001060108131029365,0.0015901621965440475,0.0026502703275734125,0.0212021626205873,0.016166648998197815"
1,"0.002756281140676349,0.0040814163044630555,0.0032333297996395634,0.0011131135375808331,0.016166648998197815,0.023428389695748966,0.00026502703275734125,0.0009010919113749602,0.0023852432948160713,0.0022262270751616663"
1,"0.0032333297996395634,0.0005830594720661507,0.0017491784161984523,0.003180324393088095,0.004717481183080674,0.0010071027244778967,0.0001060108131029365,0.0026502703275734125,0.0006890702851690872"
1,"0.0032333297996395634,0.001696173009646984,0.001060108131029365,0.0001060108131029365,0.0001060108131029365,0.001696173009646984,0.001961200042404325,0.0001060108131029365,0.0006890702851690872,0.0010071027244778967,0.023428389695748966,0.00015901621965440474,0.007102724477896745,0.001696173009646984,0.00026502703275734125,0.0034983568323969047,0.0011131135375808331,0.00015901621965440474,0.0005300540655146825,0.0006890702851690872,0.0001060108131029365"
1,"0.0001060108131029365,0.0007420756917205555,0.0009010919113749602,0.0009010919113749602,0.0010071027244778967,0.0017491784161984523,0.00037103784586027777,0.0011661189441323015,0.0004770486589632142,0.0005830594720661507,0.00026502703275734125,0.0001060108131029365,0.0001060108131029365,0.0018021838227499204,0.0001060108131029365,0.00026502703275734125,0.0004770486589632142,0.0036573730520513092,0.002597264921021944,0.015265557086822855,0.0034983568323969047,0.009540973179264285,0.0036573730520513092,0.0005300540655146825,0.0010071027244778967,0.0017491784161984523,0.001060108131029365,0.0018551892293013888"
1,"0.000636064878617619,0.011979221880631824,0.00037103784586027777,0.0005300540655146825,0.0001060108131029365,0.000424043252411746,0.0001060108131029365,0.0007950810982720238,0.001060108131029365,0.00015901621965440474,0.000212021626205873,0.0016431676030955157,0.009540973179264285,0.0006890702851690872,0.0032333297996395634,0.0014311459768896427,0.00037103784586027777,0.0017491784161984523,0.0020142054489557934,0.000848086504823492,0.0018021838227499204,0.0026502703275734125,0.000212021626205873,0.0001060108131029365,0.0001060108131029365,0.0004770486589632142,0.0005830594720661507,0.00026502703275734125,0.0001060108131029365,0.000212021626205873,0.00037103784586027777,0.0007420756917205555,0.0006890702851690872,0.000424043252411746,0.0010071027244778967,0.0005830594720661507,0.0017491784161984523,0.00037103784586027777,0.0006890702851690872,0.0007950810982720238,0.0001060108131029365,0.0010071027244778967,0.0012191243506837698,0.001961200042404325,0.00015901621965440474,0.000212021626205873,0.0001060108131029365,0.002968302766882222,0.0001060108131029365,0.00015901621965440474,0.001961200042404325,0.00026502703275734125,0.000848086504823492,0.0018021838227499204,0.0001060108131029365,0.000424043252411746,0.0036573730520513092,0.023428389695748966,0.002703275734124881,0.0001060108131029365,0.000212021626205873,0.0003180324393088095,0.000212021626205873,0.0017491784161984523,0.0020672108555072617,0.000848086504823492,0.003763383865154246,0.023428389695748966"
1,"0.0212021626205873,0.0017491784161984523,0.000424043252411746,0.0010071027244778967,0.002544259514470476,0.0044524541503233326"
1,"0.002915297360330754,0.001908194635852857,0.008745892080992261"
0,"0.02300434644333722,0.0005830594720661507,0.0001060108131029365,0.0005830594720661507,0.000424043252411746"
1,"0.0001060108131029365,0.0010071027244778967,0.000848086504823492,0.0007950810982720238"
1,"0.0010071027244778967,0.0032333297996395634,0.0011131135375808331,0.0001060108131029365,0.00026502703275734125,0.0020142054489557934,0.0001060108131029365,0.0005300540655146825,0.0003180324393088095,0.0001060108131029365"
1,"0.015265557086822855,0.02300434644333722,0.00015901621965440474,0.000848086504823492,0.003763383865154246,0.0033393406127424996,0.0011661189441323015"
1,"0.00392240008480865,0.001484151383441111,0.0017491784161984523,0.0007420756917205555,0.0005300540655146825,0.001272129757235238,0.0001060108131029365,0.0007950810982720238"
1,"0.000848086504823492,0.0003180324393088095,0.000636064878617619,0.0004770486589632142,0.002968302766882222,0.0015371567899925792,0.002544259514470476,0.0044524541503233326"
1,"0.00392240008480865,0.001908194635852857,0.0011661189441323015,0.0007420756917205555,0.0020142054489557934,0.0007950810982720238,0.001696173009646984,0.0001060108131029365"
1,"0.016484681437506626,0.004876497402735079"
1,0.011131135375808333
1,"0.002968302766882222,0.000424043252411746"
1,"0.0212021626205873,0.02300434644333722"
1,"0.002968302766882222,0.0033393406127424996,0.000424043252411746"
1,0.0007950810982720238
1,"0.0003180324393088095,0.00015901621965440474,0.002703275734124881,0.020036043676455,0.005618573094455634,0.0005300540655146825,0.0001060108131029365,0.0007950810982720238"
1,"0.015265557086822855,0.0034983568323969047,0.0013781405703381744"
1,"0.0020142054489557934,0.0003180324393088095,0.011131135375808333,0.00392240008480865,0.0007950810982720238"
0,0.0016431676030955157
1,0.011131135375808333
1,"0.0032333297996395634,0.00015901621965440474,0.0001060108131029365"
1,"0.015265557086822855,0.02300434644333722,0.0212021626205873,0.0034983568323969047"
1,"0.0033393406127424996,0.0034983568323969047,0.0016431676030955157,0.0001060108131029365"
1,"0.0004770486589632142,0.001060108131029365,0.00037103784586027777,0.0032333297996395634,0.0001060108131029365,0.00015901621965440474,0.002597264921021944,0.0018021838227499204"
1,"0.02300434644333722,0.0212021626205873,0.0034983568323969047,0.0005830594720661507,0.001908194635852857"
1,"0.016484681437506626,0.0007420756917205555,0.016166648998197815,0.020036043676455"
0,"0.0005830594720661507,0.0003180324393088095"
1,"0.0018551892293013888,0.0026502703275734125,0.000212021626205873"
1,"0.000636064878617619,0.0001060108131029365"
1,"0.0036573730520513092,0.0007950810982720238,0.0011661189441323015"
1,"0.0017491784161984523,0.0009540973179264285,0.0010071027244778967,0.00037103784586027777,0.009540973179264285,0.000424043252411746,0.023428389695748966"
1,"0.015265557086822855,0.02300434644333722"
1,"0.002703275734124881,0.000424043252411746"
1,"0.016484681437506626,0.020036043676455"
1,"0.0034983568323969047,0.0020142054489557934,0.0032333297996395634,0.0015901621965440475,0.0036573730520513092,0.0015371567899925792,0.0004770486589632142,0.008745892080992261"
0,"0.0001060108131029365,0.0006890702851690872"
1,"0.000848086504823492,0.000424043252411746,0.0003180324393088095"
1,"0.0212021626205873,0.0013781405703381744,0.000636064878617619,0.00015901621965440474,0.000212021626205873"
1,"0.015265557086822855,0.02300434644333722,0.00037103784586027777,0.0020142054489557934,0.001272129757235238,0.0011131135375808331,0.0007950810982720238,0.0001060108131029365,0.0001060108131029365,0.0020142054489557934,0.0001060108131029365,0.0001060108131029365,0.0007950810982720238,0.0001060108131029365,0.0011131135375808331,0.008745892080992261"
1,"0.0212021626205873,0.0020142054489557934,0.0010071027244778967,0.001961200042404325"
1,"0.0003180324393088095,0.002968302766882222,0.0020672108555072617,0.003763383865154246,0.009540973179264285,0.0011661189441323015,0.00037103784586027777,0.0007950810982720238,0.001961200042404325"
0,"0.000212021626205873,0.0001060108131029365"
1,"0.0009540973179264285,0.0034983568323969047,0.015265557086822855,0.02300434644333722"
1,"0.023428389695748966,0.00015901621965440474,0.016484681437506626,0.020036043676455"
1,"0.0033393406127424996,0.00015901621965440474,0.0001060108131029365,0.007102724477896745,0.0007950810982720238,0.0032333297996395634"
1,"0.0012191243506837698,0.016166648998197815,0.023428389695748966"
1,"0.0212021626205873,0.02300434644333722,0.0034983568323969047,0.020036043676455,0.016166648998197815"
1,"0.0212021626205873,0.0001060108131029365,0.0007950810982720238,0.002968302766882222"
1,"0.0212021626205873,0.000636064878617619"
1,"0.0007950810982720238,0.0007950810982720238,0.0001060108131029365"
1,"0.0212021626205873,0.02300434644333722,0.0020142054489557934,0.00037103784586027777"
1,"0.009540973179264285,0.0001060108131029365,0.0001060108131029365,0.007102724477896745,0.0009540973179264285,0.00015901621965440474,0.00037103784586027777,0.00037103784586027777,0.0001060108131029365"
1,"0.0017491784161984523,0.003180324393088095,0.002703275734124881,0.004876497402735079,0.007102724477896745,0.005618573094455634,0.000848086504823492"
1,"0.002597264921021944,0.0020142054489557934,0.002703275734124881"
1,0.000848086504823492
1,"0.002703275734124881,0.02300434644333722"
1,"0.0001060108131029365,0.023428389695748966,0.011979221880631824,0.002703275734124881,0.0005300540655146825,0.007102724477896745,0.011979221880631824,0.0001060108131029365,0.000848086504823492,0.001272129757235238,0.00015901621965440474"
1,"0.011979221880631824,0.0012191243506837698,0.001272129757235238,0.000424043252411746,0.0001060108131029365"
1,0.0212021626205873
1,"0.0212021626205873,0.0003180324393088095,0.009540973179264285,0.0011661189441323015"
1,"0.00015901621965440474,0.020036043676455,0.0212021626205873,0.002915297360330754,0.001908194635852857"
1,"0.0212021626205873,0.015265557086822855,0.0034983568323969047,0.00037103784586027777,0.0007420756917205555,0.0001060108131029365,0.0022262270751616663,0.0007950810982720238,0.0007950810982720238,0.0016431676030955157,0.0001060108131029365"
1,"0.000636064878617619,0.000636064878617619,0.020036043676455,0.016166648998197815"
0,"0.00037103784586027777,0.009540973179264285"
1,"0.0013781405703381744,0.00026502703275734125,0.0001060108131029365,0.002968302766882222,0.002544259514470476,0.0044524541503233326,0.000212021626205873"
1,"0.0010071027244778967,0.0003180324393088095,0.0007950810982720238,0.000212021626205873,0.0012191243506837698"
1,"0.000848086504823492,0.002703275734124881"
1,"0.00026502703275734125,0.0017491784161984523,0.002703275734124881,0.001696173009646984,0.002597264921021944,0.016166648998197815,0.023428389695748966"
1,"0.0001060108131029365,0.000636064878617619,0.001272129757235238,0.0016431676030955157,0.000212021626205873,0.002968302766882222,0.0003180324393088095,0.004876497402735079,0.0024382487013675396,0.000212021626205873,0.0020142054489557934,0.0020142054489557934,0.023428389695748966,0.001272129757235238,0.001961200042404325,0.0001060108131029365,0.001484151383441111,0.0018021838227499204"
1,"0.0001060108131029365,0.001060108131029365,0.0007950810982720238,0.00015901621965440474,0.000424043252411746,0.0001060108131029365,0.0044524541503233326,0.00015901621965440474,0.002756281140676349,0.0016431676030955157,0.0011131135375808331,0.0007950810982720238,0.0016431676030955157,0.023428389695748966"
1,0.0028622919537792855
1,"0.0004770486589632142,0.000212021626205873"
1,"0.0001060108131029365,0.00015901621965440474,0.001272129757235238,0.0040814163044630555,0.001060108131029365,0.001272129757235238,0.0004770486589632142,0.0212021626205873"
1,"0.0007420756917205555,0.00015901621965440474,0.000424043252411746,0.000212021626205873,0.0006890702851690872,0.0001060108131029365,0.015265557086822855,0.0034983568323969047,0.008745892080992261,0.0020142054489557934,0.0004770486589632142,0.0001060108131029365,0.000212021626205873,0.000212021626205873,0.00015901621965440474"
1,"0.0012191243506837698,0.02300434644333722"
1,"0.02300434644333722,0.011131135375808333"
1,"0.0212021626205873,0.020036043676455"
1,"0.015265557086822855,0.02300434644333722"
1,"0.0032333297996395634,0.0001060108131029365,0.0007950810982720238,0.0006890702851690872,0.001060108131029365"
1,"0.0001060108131029365,0.0007950810982720238,0.0012191243506837698"
1,"0.015265557086822855,0.0034983568323969047,0.00392240008480865"
1,"0.0007950810982720238,0.002968302766882222,0.016484681437506626,0.004876497402735079"
1,0.000636064878617619
1,0.002968302766882222
1,"0.0013781405703381744,0.0001060108131029365"
1,"0.015265557086822855,0.0034983568323969047,0.0033393406127424996,0.0011661189441323015,0.00015901621965440474"
1,"0.0032333297996395634,0.0040814163044630555,0.008745892080992261"
1,"0.009540973179264285,0.00037103784586027777"
1,"0.0005300540655146825,0.0018551892293013888,0.0001060108131029365,0.00392240008480865,0.009540973179264285,0.0026502703275734125,0.011979221880631824,0.00037103784586027777,0.0017491784161984523,0.0009540973179264285,0.005618573094455634,0.000848086504823492"
1,"0.0028622919537792855,0.02300434644333722"
1,"0.002703275734124881,0.0036573730520513092,0.0020142054489557934,0.00026502703275734125,0.0011131135375808331,0.016484681437506626,0.004876497402735079"
1,0.011131135375808333
1,"0.0020142054489557934,0.011131135375808333,0.015265557086822855,0.016166648998197815"
1,"0.016166648998197815,0.023428389695748966,0.0005300540655146825,0.005618573094455634,0.0003180324393088095,0.0001060108131029365,0.0012191243506837698"
1,0.011131135375808333
1,"0.015265557086822855,0.000636064878617619"
1,"0.0007950810982720238,0.011131135375808333"
1,0.011131135375808333
1,"0.0005830594720661507,0.0007420756917205555,0.00026502703275734125,0.0007950810982720238,0.0007420756917205555,0.0005830594720661507,0.0007420756917205555,0.0013781405703381744"
1,"0.0212021626205873,0.015265557086822855,0.0034983568323969047,0.0032333297996395634,0.0001060108131029365"
1,"0.0017491784161984523,0.003180324393088095,0.015265557086822855,0.0034983568323969047,0.0003180324393088095,0.0007950810982720238"
1,"0.015265557086822855,0.02300434644333722"
1,"0.0212021626205873,0.02300434644333722,0.0005300540655146825,0.016166648998197815"
1,"0.023428389695748966,0.023428389695748966,0.023428389695748966"
1,"0.001272129757235238,0.000212021626205873,0.023428389695748966,0.0007950810982720238,0.0001060108131029365,0.0012191243506837698"
1,"0.0013781405703381744,0.0020142054489557934,0.000212021626205873,0.0010071027244778967,0.0001060108131029365,0.0001060108131029365,0.0001060108131029365,0.0016431676030955157,0.000212021626205873,0.008745892080992261"
1,0.000636064878617619
1,"0.0007950810982720238,0.0011131135375808331,0.0033393406127424996,0.0001060108131029365,0.000424043252411746,0.0001060108131029365,0.0018551892293013888,0.0007950810982720238"
1,"0.0020142054489557934,0.002703275734124881,0.016166648998197815,0.016484681437506626,0.020036043676455,0.00037103784586027777"
1,"0.000848086504823492,0.0015901621965440475,0.0011661189441323015,0.00037103784586027777,0.0001060108131029365,0.000212021626205873,0.00015901621965440474,0.0012191243506837698,0.000424043252411746,0.0001060108131029365,0.0007950810982720238,0.00026502703275734125,0.0007420756917205555,0.0001060108131029365,0.023428389695748966,0.023428389695748966,0.0001060108131029365"
1,"0.00015901621965440474,0.016166648998197815,0.000212021626205873"
1,"0.000636064878617619,0.0007950810982720238"
1,"0.016484681437506626,0.016166648998197815,0.0020142054489557934,0.011979221880631824,0.000212021626205873,0.0001060108131029365,0.000424043252411746"
1,"0.015265557086822855,0.02300434644333722,0.0005830594720661507,0.0034983568323969047,0.0001060108131029365"
1,"0.020036043676455,0.0005300540655146825,0.016166648998197815,0.0006890702851690872"
1,"0.0001060108131029365,0.002968302766882222,0.0007950810982720238"
1,"0.0003180324393088095,0.0006890702851690872,0.00015901621965440474,0.002597264921021944,0.00015901621965440474"
1,0.0212021626205873
1,"0.0212021626205873,0.000212021626205873,0.002597264921021944,0.0010071027244778967"
1,"0.016484681437506626,0.007102724477896745,0.0005300540655146825,0.0007420756917205555,0.0001060108131029365,0.0004770486589632142,0.0007950810982720238"
1,0.0028622919537792855
1,"0.0212021626205873,0.002703275734124881,0.0011131135375808331,0.001696173009646984"
1,"0.003763383865154246,0.0007950810982720238,0.0212021626205873,0.016166648998197815,0.003763383865154246,0.009540973179264285,0.00037103784586027777,0.001272129757235238,0.0011131135375808331,0.005618573094455634,0.011131135375808333,0.001484151383441111,0.000636064878617619,0.0007950810982720238"
1,0.0006890702851690872
1,"0.0022262270751616663,0.0007950810982720238,0.001060108131029365"
1,"0.0014311459768896427,0.00392240008480865"
1,0.00015901621965440474
1,"0.00015901621965440474,0.002968302766882222,0.0011131135375808331,0.007102724477896745,0.0001060108131029365,0.00015901621965440474"
1,"0.0212021626205873,0.02300434644333722,0.000636064878617619,0.001961200042404325,0.0005830594720661507"
1,"0.00392240008480865,0.0024382487013675396,0.0018021838227499204,0.000636064878617619,0.0005300540655146825,0.0007950810982720238,0.00392240008480865"
1,"0.0212021626205873,0.02300434644333722"
1,"0.0020142054489557934,0.000848086504823492,0.0018021838227499204,0.0018021838227499204"
1,"0.023428389695748966,0.0013781405703381744,0.000424043252411746,0.000636064878617619,0.001696173009646984,0.000848086504823492"
1,"0.0011131135375808331,0.0001060108131029365,0.0007950810982720238,0.000636064878617619,0.0001060108131029365,0.00392240008480865"
1,"0.015265557086822855,0.02300434644333722,0.0022262270751616663,0.0034983568323969047,0.002968302766882222,0.008745892080992261"
1,0.0212021626205873
1,"0.0212021626205873,0.005618573094455634,0.011131135375808333,0.0001060108131029365,0.00015901621965440474,0.0006890702851690872,0.002703275734124881"
1,"0.003763383865154246,0.0007950810982720238,0.000636064878617619,0.00026502703275734125,0.00037103784586027777,0.0009540973179264285,0.0001060108131029365,0.00026502703275734125"
1,0.023428389695748966
1,"0.0018551892293013888,0.002597264921021944,0.000424043252411746,0.0009010919113749602"
1,"0.0212021626205873,0.020036043676455"
1,"0.0005300540655146825,0.0001060108131029365,0.0016431676030955157,0.0004770486589632142,0.00015901621965440474,0.0007420756917205555"
1,"0.00015901621965440474,0.002597264921021944"
0,"0.00026502703275734125,0.0001060108131029365,0.0036573730520513092"
1,"0.023428389695748966,0.016484681437506626,0.020036043676455,0.0034983568323969047"
1,0.001696173009646984
0,"0.0007420756917205555,0.0014311459768896427"
1,0.00037103784586027777
1,"0.015265557086822855,0.02300434644333722,0.015265557086822855,0.005618573094455634,0.0034983568323969047,0.00015901621965440474"
1,"0.0003180324393088095,0.02300434644333722,0.0020142054489557934,0.0020142054489557934,0.0001060108131029365"
1,0.0212021626205873
1,0.011131135375808333
1,"0.0001060108131029365,0.00015901621965440474,0.0013781405703381744"
1,"0.015265557086822855,0.0001060108131029365,0.0005830594720661507,0.0001060108131029365,0.0001060108131029365,0.0018021838227499204,0.001961200042404325"
1,"0.015265557086822855,0.02300434644333722,0.0001060108131029365,0.002703275734124881,0.016166648998197815,0.023428389695748966,0.0001060108131029365,0.023428389695748966,0.0004770486589632142,0.000636064878617619,0.009540973179264285,0.0001060108131029365,0.0001060108131029365"
1,0.011131135375808333
1,"0.016484681437506626,0.020036043676455,0.000424043252411746,0.0034983568323969047,0.0005830594720661507,0.000848086504823492"
1,"0.003763383865154246,0.0014311459768896427,0.0034983568323969047,0.0022262270751616663,0.000424043252411746,0.0005830594720661507"
1,"0.016484681437506626,0.020036043676455"
1,0.0212021626205873
1,"0.0212021626205873,0.02300434644333722"
1,"0.000424043252411746,0.0009010919113749602,0.00037103784586027777,0.0033393406127424996"
1,"0.023428389695748966,0.00026502703275734125,0.016166648998197815"
1,"0.0033393406127424996,0.016484681437506626,0.020036043676455"
1,0.011131135375808333
1,0.011131135375808333
1,"0.015265557086822855,0.02300434644333722"
1,"0.016166648998197815,0.0003180324393088095,0.0212021626205873,0.000212021626205873,0.000424043252411746,0.0001060108131029365,0.0004770486589632142,0.000212021626205873,0.0001060108131029365,0.0005830594720661507,0.0016431676030955157,0.02300434644333722,0.00037103784586027777,0.000212021626205873,0.000212021626205873,0.001272129757235238,0.020036043676455,0.00037103784586027777,0.0016431676030955157,0.0037103784586027776"
1,0.011131135375808333
1,"0.023428389695748966,0.007102724477896745,0.000212021626205873,0.0007950810982720238"
0,"0.00026502703275734125,0.0009010919113749602,0.0006890702851690872,0.0001060108131029365,0.0006890702851690872"
1,"0.009540973179264285,0.0036573730520513092,0.0020672108555072617,0.005618573094455634,0.000636064878617619,0.00015901621965440474,0.000212021626205873,0.0001060108131029365,0.0033393406127424996,0.0005300540655146825,0.00026502703275734125,0.00015901621965440474,0.011979221880631824,0.008745892080992261"
1,"0.015265557086822855,0.016166648998197815,0.016484681437506626,0.020036043676455,0.009540973179264285,0.0036573730520513092"
1,"0.004717481183080674,0.0032333297996395634,0.009540973179264285,0.0036573730520513092,0.0005300540655146825,0.00015901621965440474"
1,"0.0036573730520513092,0.0007950810982720238"
1,"0.004717481183080674,0.016484681437506626,0.020036043676455,0.0013251351637867063,0.00037103784586027777,0.002756281140676349,0.011979221880631824,0.000212021626205873"
1,"0.0016431676030955157,0.0033393406127424996,0.0036573730520513092,0.0001060108131029365,0.00015901621965440474,0.0003180324393088095,0.00015901621965440474,0.000424043252411746,0.0005830594720661507,0.0028622919537792855,0.02300434644333722"
1,"0.0020142054489557934,0.015265557086822855,0.02300434644333722,0.000636064878617619,0.0004770486589632142,0.016166648998197815,0.008745892080992261"
0,"0.0001060108131029365,0.0007950810982720238,0.0001060108131029365,0.0015901621965440475"
1,"0.0007950810982720238,0.0013781405703381744,0.0001060108131029365,0.0005300540655146825,0.0015901621965440475"
1,"0.02300434644333722,0.016166648998197815,0.011131135375808333,0.0006890702851690872,0.000212021626205873,0.0033393406127424996,0.0006890702851690872,0.000424043252411746,0.0001060108131029365,0.00037103784586027777,0.000212021626205873,0.0003180324393088095,0.016166648998197815,0.023428389695748966"
1,"0.002703275734124881,0.0212021626205873,0.02300434644333722,0.008745892080992261"
1,"0.00015901621965440474,0.0005300540655146825,0.0016431676030955157,0.0003180324393088095,0.015265557086822855,0.016166648998197815,0.000212021626205873,0.000212021626205873,0.0030743135799851584,0.0005300540655146825,0.00015901621965440474,0.0015371567899925792,0.002544259514470476,0.000212021626205873"
1,"0.023428389695748966,0.00212021626205873,0.016166648998197815,0.001961200042404325,0.0012191243506837698,0.0004770486589632142,0.00026502703275734125,0.0014311459768896427,0.00026502703275734125,0.001696173009646984,0.0005830594720661507,0.00037103784586027777,0.0010071027244778967,0.0001060108131029365,0.0004770486589632142,0.00026502703275734125,0.00037103784586027777,0.0001060108131029365,0.0033393406127424996,0.001696173009646984,0.0010071027244778967,0.0007950810982720238,0.00015901621965440474,0.000212021626205873"
1,"0.015265557086822855,0.02300434644333722,0.0003180324393088095,0.0001060108131029365"
